i	j	x	r	mach	theta	press	temp
68	154	6.76438	1.03636	2.768	0	15.5672	1558.1
69	154	6.81582	1.01643	2.768	0	15.5672	1558.1
70	154	6.86726	0.996499	2.768	0	15.5672	1558.1
71	154	6.9187	0.976569	2.768	0	15.5672	1558.1
72	154	6.97014	0.956639	2.768	0	15.5672	1558.1
73	154	7.02158	0.936709	2.768	0	15.5672	1558.1
74	154	7.07302	0.916779	2.768	0	15.5672	1558.1
75	154	7.12446	0.896849	2.768	0	15.5672	1558.1
76	154	7.1759	0.876919	2.768	0	15.5672	1558.1
77	154	7.22734	0.856989	2.768	0	15.5672	1558.1
78	154	7.27878	0.837059	2.768	0	15.5672	1558.1
79	154	7.33022	0.817129	2.768	0	15.5672	1558.1
80	154	7.38166	0.797199	2.768	0	15.5672	1558.1
81	154	7.4331	0.777269	2.768	0	15.5672	1558.1
82	154	7.48454	0.757339	2.768	0	15.5672	1558.1
83	154	7.53598	0.737409	2.768	0	15.5672	1558.1
84	154	7.58743	0.717479	2.768	0	15.5672	1558.1
85	154	7.63887	0.697549	2.768	0	15.5672	1558.1
86	154	7.69031	0.677619	2.768	0	15.5672	1558.1

0	155	4.57126	1.88727	2.5548	4.80991	22.2879	1691.23
1	155	4.58642	1.88228	2.55776	4.74644	22.177	1689.3
2	155	4.63584	1.86591	2.56734	4.54051	21.8222	1683.09
3	155	4.66574	1.85595	2.57308	4.4169	21.6123	1679.38
4	155	4.69561	1.84597	2.57878	4.2939	21.406	1675.7
5	155	4.72526	1.83601	2.58438	4.17262	21.2048	1672.09
6	155	4.78352	1.81634	2.59529	3.93602	20.8187	1665.08
7	155	4.81292	1.80635	2.60073	3.81779	20.629	1661.6
8	155	4.84228	1.79634	2.60612	3.70026	20.4425	1658.16
9	155	4.87146	1.78635	2.61143	3.58432	20.2605	1654.78
10	155	4.90062	1.77633	2.61669	3.46914	20.0817	1651.43
11	155	4.9387	1.76319	2.6235	3.31994	19.8529	1647.11
12	155	4.96768	1.75314	2.62862	3.20725	19.6823	1643.87
13	155	4.99652	1.74311	2.63368	3.09592	19.5155	1640.67
14	155	5.02531	1.73305	2.63867	2.98563	19.352	1637.52
15	155	5.05398	1.723	2.6436	2.87664	19.1922	1634.42
16	155	5.10168	1.7062	2.65168	2.69717	18.9326	1629.35
17	155	5.13017	1.69612	2.65644	2.59119	18.7815	1626.37
18	155	5.1586	1.68602	2.66114	2.48633	18.6335	1623.43
19	155	5.18691	1.67593	2.66577	2.38287	18.4889	1620.54
20	155	5.21515	1.66583	2.67033	2.2806	18.3475	1617.7
21	155	5.24328	1.65573	2.67481	2.17973	18.2094	1614.91
22	155	5.27246	1.64522	2.67941	2.07612	18.069	1612.06
23	155	5.30047	1.6351	2.68376	1.97777	17.9371	1609.36
24	155	5.32838	1.62498	2.68804	1.8808	17.8084	1606.72
25	155	5.35619	1.61487	2.69225	1.78529	17.6828	1604.12
26	155	5.3839	1.60475	2.69638	1.69124	17.5603	1601.58
27	155	5.4115	1.59465	2.70043	1.5987	17.441	1599.09
28	155	5.4507	1.58024	2.70607	1.46936	17.2762	1595.62
29	155	5.47808	1.57014	2.70993	1.3805	17.1643	1593.25
30	155	5.50535	1.56006	2.71371	1.29327	17.0554	1590.94
31	155	5.53249	1.54999	2.7174	1.20781	16.9498	1588.68
32	155	5.55949	1.53994	2.72101	1.12411	16.8473	1586.48
33	155	5.58635	1.52992	2.72452	1.04227	16.748	1584.34
34	155	5.63512	1.51164	2.73071	0.897431	16.5745	1580.58
35	155	5.66157	1.5017	2.73396	0.821087	16.4842	1578.61
36	155	5.68787	1.49178	2.73711	0.746751	16.3971	1576.7
37	155	5.71393	1.48193	2.74015	0.674803	16.3135	1574.86
38	155	5.73981	1.47213	2.74308	0.605075	16.2332	1573.08
39	155	5.76544	1.46239	2.7459	0.537886	16.1564	1571.38
40	155	5.79083	1.45272	2.74861	0.473184	16.0831	1569.75
41	155	5.82227	1.44073	2.75182	0.395968	15.9965	1567.81
42	155	5.84706	1.43125	2.75424	0.337484	15.9315	1566.35
43	155	5.8715	1.42188	2.75653	0.282121	15.8704	1564.98
44	155	5.89556	1.41264	2.75867	0.230048	15.8134	1563.69
45	155	5.91918	1.40355	2.76065	0.181534	15.7607	1562.5
46	155	5.94232	1.39464	2.76247	0.136854	15.7125	1561.41
47	155	5.96489	1.38593	2.76412	0.0963698	15.6691	1560.42
48	155	6.00162	1.37173	2.76645	0.0386797	15.6078	1559.03
49	155	6.02207	1.36382	2.7675	0.0123902	15.5802	1558.39
50	155	6.03992	1.3569	2.768	0	15.5672	1558.1
51	155	6.04422	1.35524	2.768	0	15.5672	1558.1
52	155	6.09566	1.33531	2.768	0	15.5672	1558.1
53	155	6.1471	1.31538	2.768	0	15.5672	1558.1
54	155	6.19854	1.29545	2.768	0	15.5672	1558.1
55	155	6.24998	1.27552	2.768	0	15.5672	1558.1
56	155	6.30142	1.25559	2.768	0	15.5672	1558.1
57	155	6.35286	1.23566	2.768	0	15.5672	1558.1
58	155	6.4043	1.21573	2.768	0	15.5672	1558.1
59	155	6.45574	1.1958	2.768	0	15.5672	1558.1
60	155	6.50718	1.17587	2.768	0	15.5672	1558.1
61	155	6.55862	1.15594	2.768	0	15.5672	1558.1
62	155	6.61006	1.13601	2.768	0	15.5672	1558.1
63	155	6.6615	1.11608	2.768	0	15.5672	1558.1
64	155	6.71294	1.09615	2.768	0	15.5672	1558.1
65	155	6.76438	1.07622	2.768	0	15.5672	1558.1
66	155	6.81582	1.05629	2.768	0	15.5672	1558.1
67	155	6.86726	1.03636	2.768	0	15.5672	1558.1
68	155	6.9187	1.01643	2.768	0	15.5672	1558.1
69	155	6.97014	0.996499	2.768	0	15.5672	1558.1
70	155	7.02158	0.976569	2.768	0	15.5672	1558.1
71	155	7.07302	0.956639	2.768	0	15.5672	1558.1
72	155	7.12446	0.936709	2.768	0	15.5672	1558.1
73	155	7.1759	0.916779	2.768	0	15.5672	1558.1
74	155	7.22734	0.896849	2.768	0	15.5672	1558.1
75	155	7.27878	0.876919	2.768	0	15.5672	1558.1
76	155	7.33022	0.856989	2.768	0	15.5672	1558.1
77	155	7.38166	0.837059	2.768	0	15.5672	1558.1
78	155	7.4331	0.817129	2.768	0	15.5672	1558.1
79	155	7.48454	0.797199	2.768	0	15.5672	1558.1
80	155	7.53598	0.777269	2.768	0	15.5672	1558.1
81	155	7.58743	0.757339	2.768	0	15.5672	1558.1
82	155	7.63887	0.737409	2.768	0	15.5672	1558.1
83	155	7.69031	0.717479	2.768	0	15.5672	1558.1

0	156	4.66163	1.89471	2.56488	4.59584	21.9127	1684.68
1	156	4.67973	1.88871	2.56836	4.52112	21.785	1682.43
2	156	4.70983	1.87868	2.57407	4.39786	21.5763	1678.74
3	156	4.73989	1.86862	2.57974	4.27521	21.3711	1675.07
4	156	4.76973	1.8586	2.58533	4.15429	21.171	1671.48
5	156	4.82838	1.83879	2.59619	3.91839	20.7872	1664.51
6	156	4.85796	1.82873	2.60161	3.80052	20.5985	1661.04
7	156	4.88752	1.81865	2.60698	3.68336	20.413	1657.61
8	156	4.91688	1.80859	2.61227	3.56779	20.2321	1654.24
9	156	4.94622	1.7985	2.61751	3.45298	20.0542	1650.91
10	156	4.98455	1.78527	2.62428	3.30427	19.8268	1646.62
11	156	5.01371	1.77515	2.62938	3.19197	19.6571	1643.39
12	156	5.04274	1.76505	2.63441	3.08102	19.4913	1640.21
13	156	5.0717	1.75493	2.63939	2.97112	19.3287	1637.07
14	156	5.10055	1.74481	2.64429	2.86251	19.1698	1633.99
15	156	5.14854	1.7279	2.65234	2.6837	18.9117	1628.94
16	156	5.17721	1.71775	2.65708	2.57812	18.7615	1625.97
17	156	5.20581	1.70759	2.66175	2.47366	18.6143	1623.05
18	156	5.23429	1.69743	2.66635	2.37061	18.4706	1620.18
19	156	5.2627	1.68727	2.67089	2.26874	18.33	1617.35
20	156	5.291	1.6771	2.67536	2.16828	18.1927	1614.58
21	156	5.32035	1.66653	2.67993	2.0651	18.0532	1611.74
22	156	5.34853	1.65634	2.68426	1.96716	17.922	1609.06
23	156	5.3766	1.64616	2.68852	1.8706	17.794	1606.42
24	156	5.40457	1.63598	2.6927	1.77551	17.6692	1603.84
25	156	5.43244	1.62581	2.69681	1.68188	17.5475	1601.31
26	156	5.4602	1.61565	2.70084	1.58976	17.4289	1598.83
27	156	5.49961	1.60116	2.70645	1.46102	17.2651	1595.39
28	156	5.52715	1.591	2.71029	1.37258	17.1538	1593.03
29	156	5.55456	1.58085	2.71405	1.28577	17.0457	1590.73
30	156	5.58184	1.57073	2.71772	1.20074	16.9407	1588.49
31	156	5.60899	1.56063	2.72131	1.11746	16.8388	1586.3
32	156	5.63599	1.55055	2.7248	1.03603	16.7401	1584.17
33	156	5.68501	1.53218	2.73095	0.891952	16.5678	1580.43
34	156	5.71159	1.52218	2.73418	0.81602	16.478	1578.47
35	156	5.73801	1.51222	2.73731	0.742093	16.3915	1576.57
36	156	5.7642	1.50232	2.74033	0.670549	16.3084	1574.74
37	156	5.7902	1.49247	2.74325	0.601219	16.2286	1572.98
38	156	5.81594	1.48269	2.74605	0.534422	16.1524	1571.29
39	156	5.84145	1.47298	2.74874	0.470104	16.0796	1569.67
40	156	5.87302	1.46093	2.75193	0.393356	15.9935	1567.75
41	156	5.89791	1.45141	2.75434	0.335233	15.9289	1566.3
42	156	5.92245	1.442	2.7566	0.28022	15.8683	1564.93
43	156	5.9466	1.43273	2.75873	0.228481	15.8116	1563.65
44	156	5.97031	1.42361	2.7607	0.180285	15.7593	1562.47
45	156	5.99352	1.41466	2.76251	0.135902	15.7114	1561.38
46	156	6.01616	1.40593	2.76415	0.0956931	15.6684	1560.41
47	156	6.05299	1.39169	2.76646	0.0384036	15.6075	1559.02
48	156	6.07348	1.38376	2.76751	0.012301	15.5801	1558.39
49	156	6.09136	1.37683	2.768	0	15.5672	1558.1
50	156	6.09566	1.37517	2.768	0	15.5672	1558.1
51	156	6.1471	1.35524	2.768	0	15.5672	1558.1
52	156	6.19854	1.33531	2.768	0	15.5672	1558.1
53	156	6.24998	1.31538	2.768	0	15.5672	1558.1
54	156	6.30142	1.29545	2.768	0	15.5672	1558.1
55	156	6.35286	1.27552	2.768	0	15.5672	1558.1
56	156	6.4043	1.25559	2.768	0	15.5672	1558.1
57	156	6.45574	1.23566	2.768	0	15.5672	1558.1
58	156	6.50718	1.21573	2.768	0	15.5672	1558.1
59	156	6.55862	1.1958	2.768	0	15.5672	1558.1
60	156	6.61006	1.17587	2.768	0	15.5672	1558.1
61	156	6.6615	1.15594	2.768	0	15.5672	1558.1
62	156	6.71294	1.13601	2.768	0	15.5672	1558.1
63	156	6.76438	1.11608	2.768	0	15.5672	1558.1
64	156	6.81582	1.09615	2.768	0	15.5672	1558.1
65	156	6.86726	1.07622	2.768	0	15.5672	1558.1
66	156	6.9187	1.05629	2.768	0	15.5672	1558.1
67	156	6.97014	1.03636	2.768	0	15.5672	1558.1
68	156	7.02158	1.01643	2.768	0	15.5672	1558.1
69	156	7.07302	0.996499	2.768	0	15.5672	1558.1
70	156	7.12446	0.976569	2.768	0	15.5672	1558.1
71	156	7.1759	0.956639	2.768	0	15.5672	1558.1
72	156	7.22734	0.936709	2.768	0	15.5672	1558.1
73	156	7.27878	0.916779	2.768	0	15.5672	1558.1
74	156	7.33022	0.896849	2.768	0	15.5672	1558.1
75	156	7.38166	0.876919	2.768	0	15.5672	1558.1
76	156	7.4331	0.856989	2.768	0	15.5672	1558.1
77	156	7.48454	0.837059	2.768	0	15.5672	1558.1
78	156	7.53598	0.817129	2.768	0	15.5672	1558.1
79	156	7.58743	0.797199	2.768	0	15.5672	1558.1
80	156	7.63887	0.777269	2.768	0	15.5672	1558.1
81	156	7.69031	0.757339	2.768	0	15.5672	1558.1

0	157	4.75259	1.90185	2.57479	4.38458	21.5502	1678.27
1	157	4.75394	1.9014	2.57504	4.37909	21.541	1678.11
2	157	4.7842	1.89127	2.5807	4.25679	21.3369	1674.46
3	157	4.81424	1.88117	2.58626	4.13621	21.1379	1670.88
4	157	4.87326	1.86122	2.59708	3.90102	20.7562	1663.94
5	157	4.90303	1.8511	2.60247	3.78351	20.5685	1660.49
6	157	4.93278	1.84095	2.60782	3.66671	20.3841	1657.08
7	157	4.96233	1.83082	2.61308	3.5515	20.2042	1653.72
8	157	4.99185	1.82066	2.6183	3.43706	20.0273	1650.41
9	157	5.03042	1.80734	2.62505	3.28885	19.8011	1646.13
10	157	5.05976	1.79716	2.63013	3.17692	19.6324	1642.91
11	157	5.08897	1.78698	2.63514	3.06635	19.4675	1639.75
12	157	5.11811	1.77679	2.64009	2.95683	19.3059	1636.63
13	157	5.14714	1.76661	2.64497	2.84861	19.1479	1633.56
14	157	5.19543	1.74959	2.65298	2.67045	18.8913	1628.53
15	157	5.22427	1.73937	2.6577	2.56526	18.7418	1625.58
16	157	5.25304	1.72914	2.66235	2.4612	18.5955	1622.67
17	157	5.28169	1.71892	2.66693	2.35855	18.4527	1619.82
18	157	5.31027	1.70869	2.67145	2.25708	18.3129	1617.01
19	157	5.33874	1.69847	2.67589	2.15702	18.1764	1614.24
20	157	5.36827	1.68783	2.68044	2.05426	18.0376	1611.42
21	157	5.3966	1.67758	2.68475	1.95673	17.9073	1608.75
22	157	5.42484	1.66734	2.68899	1.86058	17.78	1606.13
23	157	5.45297	1.6571	2.69315	1.7659	17.6559	1603.57
24	157	5.48099	1.64686	2.69724	1.67268	17.5349	1601.05
25	157	5.50891	1.63664	2.70124	1.58098	17.417	1598.58
26	157	5.54854	1.62207	2.70683	1.45283	17.2542	1595.16
27	157	5.57622	1.61185	2.71065	1.3648	17.1436	1592.81
28	157	5.60379	1.60165	2.71439	1.2784	17.0361	1590.53
29	157	5.63121	1.59147	2.71804	1.19378	16.9318	1588.3
30	157	5.6585	1.58131	2.7216	1.11092	16.8305	1586.12
31	157	5.68563	1.57118	2.72507	1.0299	16.7325	1584.01
32	157	5.7349	1.55271	2.73119	0.886575	16.5611	1580.29
33	157	5.76161	1.54266	2.7344	0.811049	16.472	1578.34
34	157	5.78816	1.53265	2.73751	0.737524	16.386	1576.45
35	157	5.81447	1.5227	2.74052	0.666375	16.3034	1574.63
36	157	5.84059	1.5128	2.74341	0.597437	16.2242	1572.88
37	157	5.86645	1.50298	2.7462	0.531024	16.1484	1571.2
38	157	5.89207	1.49323	2.74887	0.467083	16.0761	1569.59
39	157	5.92378	1.48112	2.75204	0.390795	15.9906	1567.68
40	157	5.94877	1.47156	2.75443	0.333027	15.9264	1566.24
41	157	5.9734	1.46212	2.75668	0.278357	15.8662	1564.88
42	157	5.99764	1.45281	2.75879	0.226946	15.8099	1563.62
43	157	6.02143	1.44366	2.76075	0.179062	15.758	1562.44
44	157	6.04472	1.43468	2.76255	0.134971	15.7104	1561.36
45	157	6.06744	1.42592	2.76417	0.0950305	15.6677	1560.39
46	157	6.10437	1.41165	2.76647	0.0381333	15.6073	1559.01
47	157	6.1249	1.4037	2.76751	0.0122137	15.58	1558.39
48	157	6.1428	1.39676	2.768	0	15.5672	1558.1
49	157	6.1471	1.3951	2.768	0	15.5672	1558.1
50	157	6.19854	1.37517	2.768	0	15.5672	1558.1
51	157	6.24998	1.35524	2.768	0	15.5672	1558.1
52	157	6.30142	1.33531	2.768	0	15.5672	1558.1
53	157	6.35286	1.31538	2.768	0	15.5672	1558.1
54	157	6.4043	1.29545	2.768	0	15.5672	1558.1
55	157	6.45574	1.27552	2.768	0	15.5672	1558.1
56	157	6.50718	1.25559	2.768	0	15.5672	1558.1
57	157	6.55862	1.23566	2.768	0	15.5672	1558.1
58	157	6.61006	1.21573	2.768	0	15.5672	1558.1
59	157	6.6615	1.1958	2.768	0	15.5672	1558.1
60	157	6.71294	1.17587	2.768	0	15.5672	1558.1
61	157	6.76438	1.15594	2.768	0	15.5672	1558.1
62	157	6.81582	1.13601	2.768	0	15.5672	1558.1
63	157	6.86726	1.11608	2.768	0	15.5672	1558.1
64	157	6.9187	1.09615	2.768	0	15.5672	1558.1
65	157	6.97014	1.07622	2.768	0	15.5672	1558.1
66	157	7.02158	1.05629	2.768	0	15.5672	1558.1
67	157	7.07302	1.03636	2.768	0	15.5672	1558.1
68	157	7.12446	1.01643	2.768	0	15.5672	1558.1
69	157	7.1759	0.996499	2.768	0	15.5672	1558.1
70	157	7.22734	0.976569	2.768	0	15.5672	1558.1
71	157	7.27878	0.956639	2.768	0	15.5672	1558.1
72	157	7.33022	0.936709	2.768	0	15.5672	1558.1
73	157	7.38166	0.916779	2.768	0	15.5672	1558.1
74	157	7.4331	0.896849	2.768	0	15.5672	1558.1
75	157	7.48454	0.876919	2.768	0	15.5672	1558.1
76	157	7.53598	0.856989	2.768	0	15.5672	1558.1
77	157	7.58743	0.837059	2.768	0	15.5672	1558.1
78	157	7.63887	0.817129	2.768	0	15.5672	1558.1
79	157	7.69031	0.797199	2.768	0	15.5672	1558.1

0	158	4.84404	1.90869	2.58447	4.17701	21.2017	1672.03
1	158	4.85877	1.90374	2.58717	4.1184	21.1054	1670.29
2	158	4.91817	1.88365	2.59795	3.8839	20.7258	1663.38
3	158	4.94813	1.87346	2.60332	3.76675	20.5392	1659.95
4	158	4.97806	1.86323	2.60865	3.6503	20.3557	1656.55
5	158	5.0078	1.85304	2.61389	3.53546	20.1768	1653.21
6	158	5.03751	1.84281	2.61909	3.42139	20.0009	1649.91
7	158	5.07632	1.8294	2.6258	3.27366	19.776	1645.65
8	158	5.10584	1.81915	2.63086	3.1621	19.6082	1642.45
9	158	5.13523	1.80891	2.63585	3.05191	19.4442	1639.3
10	158	5.16455	1.79865	2.64078	2.94277	19.2835	1636.2
11	158	5.19376	1.7884	2.64564	2.83493	19.1263	1633.14
12	158	5.24234	1.77127	2.65361	2.65741	18.8712	1628.14
13	158	5.27135	1.76099	2.65831	2.55261	18.7226	1625.2
14	158	5.3003	1.75069	2.66294	2.44894	18.5771	1622.31
15	158	5.32912	1.74041	2.6675	2.34668	18.435	1619.46
16	158	5.35786	1.73011	2.67199	2.24561	18.296	1616.67
17	158	5.3865	1.71983	2.67642	2.14594	18.1603	1613.92
18	158	5.4162	1.70912	2.68095	2.0436	18.0224	1611.11
19	158	5.44469	1.69881	2.68523	1.94647	17.8928	1608.46
20	158	5.47309	1.6885	2.68945	1.85073	17.7663	1605.85
21	158	5.50138	1.6782	2.69359	1.75645	17.6429	1603.3
22	158	5.52956	1.66791	2.69765	1.66364	17.5226	1600.79
23	158	5.55763	1.65763	2.70164	1.57234	17.4054	1598.34
24	158	5.59748	1.64297	2.70719	1.44477	17.2435	1594.93
25	158	5.62531	1.6327	2.71099	1.35715	17.1336	1592.6
26	158	5.65302	1.62244	2.71471	1.27117	17.0267	1590.33
27	158	5.68059	1.6122	2.71834	1.18696	16.923	1588.11
28	158	5.70802	1.60199	2.72189	1.1045	16.8224	1585.95
29	158	5.73529	1.5918	2.72534	1.02389	16.7249	1583.84
30	158	5.78481	1.57324	2.73142	0.881297	16.5547	1580.14
31	158	5.81165	1.56314	2.73461	0.806169	16.4661	1578.21
32	158	5.83832	1.55308	2.73771	0.733039	16.3806	1576.33
33	158	5.86476	1.54308	2.74069	0.662281	16.2986	1574.53
34	158	5.89099	1.53314	2.74357	0.593727	16.2198	1572.79
35	158	5.91697	1.52327	2.74634	0.527692	16.1445	1571.12
36	158	5.9427	1.51347	2.74899	0.464121	16.0727	1569.51
37	158	5.97454	1.50132	2.75214	0.388284	15.9877	1567.62
38	158	5.99963	1.49172	2.75452	0.330865	15.924	1566.19
39	158	6.02435	1.48224	2.75676	0.276531	15.8641	1564.84
40	158	6.04868	1.4729	2.75886	0.225442	15.8083	1563.58
41	158	6.07256	1.46371	2.7608	0.177863	15.7566	1562.41
42	158	6.09593	1.45471	2.76259	0.134058	15.7094	1561.34
43	158	6.11871	1.44591	2.7642	0.0943815	15.667	1560.37
44	158	6.15574	1.4316	2.76648	0.0378687	15.607	1559.01
45	158	6.17632	1.42363	2.76751	0.0121282	15.5799	1558.39
46	158	6.19424	1.41669	2.768	0	15.5672	1558.1
47	158	6.19854	1.41503	2.768	0	15.5672	1558.1
48	158	6.24998	1.3951	2.768	0	15.5672	1558.1
49	158	6.30142	1.37517	2.768	0	15.5672	1558.1
50	158	6.35286	1.35524	2.768	0	15.5672	1558.1
51	158	6.4043	1.33531	2.768	0	15.5672	1558.1
52	158	6.45574	1.31538	2.768	0	15.5672	1558.1
53	158	6.50718	1.29545	2.768	0	15.5672	1558.1
54	158	6.55862	1.27552	2.768	0	15.5672	1558.1
55	158	6.61006	1.25559	2.768	0	15.5672	1558.1
56	158	6.6615	1.23566	2.768	0	15.5672	1558.1
57	158	6.71294	1.21573	2.768	0	15.5672	1558.1
58	158	6.76438	1.1958	2.768	0	15.5672	1558.1
59	158	6.81582	1.17587	2.768	0	15.5672	1558.1
60	158	6.86726	1.15594	2.768	0	15.5672	1558.1
61	158	6.9187	1.13601	2.768	0	15.5672	1558.1
62	158	6.97014	1.11608	2.768	0	15.5672	1558.1
63	158	7.02158	1.09615	2.768	0	15.5672	1558.1
64	158	7.07302	1.07622	2.768	0	15.5672	1558.1
65	158	7.12446	1.05629	2.768	0	15.5672	1558.1
66	158	7.1759	1.03636	2.768	0	15.5672	1558.1
67	158	7.22734	1.01643	2.768	0	15.5672	1558.1
68	158	7.27878	0.996499	2.768	0	15.5672	1558.1
69	158	7.33022	0.976569	2.768	0	15.5672	1558.1
70	158	7.38166	0.956639	2.768	0	15.5672	1558.1
71	158	7.4331	0.936709	2.768	0	15.5672	1558.1
72	158	7.48454	0.916779	2.768	0	15.5672	1558.1
73	158	7.53598	0.896849	2.768	0	15.5672	1558.1
74	158	7.58743	0.876919	2.768	0	15.5672	1558.1
75	158	7.63887	0.856989	2.768	0	15.5672	1558.1
76	158	7.69031	0.837059	2.768	0	15.5672	1558.1

0	159	4.93598	1.91524	2.59393	3.97314	20.8664	1665.95
1	159	4.96311	1.90606	2.59881	3.86703	20.6959	1662.83
2	159	4.99325	1.8958	2.60415	3.75023	20.5103	1659.42
3	159	5.02338	1.88551	2.60946	3.63414	20.3279	1656.03
4	159	5.0533	1.87524	2.61468	3.51966	20.1499	1652.71
5	159	5.08319	1.86495	2.61986	3.40595	19.975	1649.42
6	159	5.12224	1.85145	2.62654	3.25869	19.7513	1645.18
7	159	5.15195	1.84113	2.63158	3.14751	19.5844	1642
8	159	5.18152	1.83082	2.63655	3.03769	19.4213	1638.86
9	159	5.21102	1.8205	2.64146	2.92892	19.2615	1635.77
10	159	5.2404	1.81018	2.64629	2.82146	19.1052	1632.73
11	159	5.28927	1.79294	2.65423	2.64457	18.8515	1627.75
12	159	5.31846	1.78259	2.65891	2.54016	18.7037	1624.83
13	159	5.34757	1.77223	2.66352	2.43687	18.559	1621.95
14	159	5.37656	1.76188	2.66806	2.335	18.4178	1619.12
15	159	5.40548	1.75153	2.67253	2.23432	18.2795	1616.33
16	159	5.43427	1.74118	2.67693	2.13505	18.1446	1613.6
17	159	5.46414	1.7304	2.68144	2.03312	18.0074	1610.8
18	159	5.4928	1.72003	2.68571	1.93638	17.8785	1608.16
19	159	5.52136	1.70966	2.6899	1.84104	17.7528	1605.57
20	159	5.54981	1.6993	2.69402	1.74716	17.6301	1603.03
21	159	5.57815	1.68895	2.69806	1.65475	17.5105	1600.54
22	159	5.60637	1.67861	2.70203	1.56386	17.394	1598.1
23	159	5.64643	1.66387	2.70755	1.43686	17.233	1594.71
24	159	5.67441	1.65354	2.71134	1.34964	17.1238	1592.39
25	159	5.70227	1.64322	2.71503	1.26406	17.0175	1590.13
26	159	5.72998	1.63293	2.71864	1.18025	16.9144	1587.93
27	159	5.75755	1.62266	2.72217	1.09819	16.8144	1585.78
28	159	5.78496	1.61242	2.7256	1.01798	16.7175	1583.68
29	159	5.83472	1.59377	2.73165	0.876114	16.5483	1580.01
30	159	5.86169	1.58362	2.73482	0.801379	16.4603	1578.08
31	159	5.88849	1.57351	2.7379	0.728638	16.3753	1576.22
32	159	5.91505	1.56346	2.74087	0.658262	16.2938	1574.42
33	159	5.9414	1.55347	2.74373	0.590086	16.2155	1572.69
34	159	5.96749	1.54356	2.74648	0.524422	16.1407	1571.03
35	159	5.99333	1.53372	2.74912	0.461215	16.0693	1569.44
36	159	6.0253	1.52151	2.75225	0.385821	15.9849	1567.55
37	159	6.05049	1.51187	2.75461	0.328745	15.9216	1566.13
38	159	6.07531	1.50236	2.75683	0.274741	15.8621	1564.79
39	159	6.09973	1.49298	2.75892	0.223968	15.8067	1563.54
40	159	6.12369	1.48376	2.76085	0.176688	15.7554	1562.38
41	159	6.14713	1.47473	2.76263	0.133164	15.7085	1561.32
42	159	6.16998	1.46591	2.76422	0.0937457	15.6663	1560.36
43	159	6.20711	1.45156	2.76649	0.0376094	15.6067	1559
44	159	6.22774	1.44357	2.76752	0.0120445	15.5798	1558.39
45	159	6.24568	1.43662	2.768	0	15.5672	1558.1
46	159	6.24998	1.43496	2.768	0	15.5672	1558.1
47	159	6.30142	1.41503	2.768	0	15.5672	1558.1
48	159	6.35286	1.3951	2.768	0	15.5672	1558.1
49	159	6.4043	1.37517	2.768	0	15.5672	1558.1
50	159	6.45574	1.35524	2.768	0	15.5672	1558.1
51	159	6.50718	1.33531	2.768	0	15.5672	1558.1
52	159	6.55862	1.31538	2.768	0	15.5672	1558.1
53	159	6.61006	1.29545	2.768	0	15.5672	1558.1
54	159	6.6615	1.27552	2.768	0	15.5672	1558.1
55	159	6.71294	1.25559	2.768	0	15.5672	1558.1
56	159	6.76438	1.23566	2.768	0	15.5672	1558.1
57	159	6.81582	1.21573	2.768	0	15.5672	1558.1
58	159	6.86726	1.1958	2.768	0	15.5672	1558.1
59	159	6.9187	1.17587	2.768	0	15.5672	1558.1
60	159	6.97014	1.15594	2.768	0	15.5672	1558.1
61	159	7.02158	1.13601	2.768	0	15.5672	1558.1
62	159	7.07302	1.11608	2.768	0	15.5672	1558.1
63	159	7.12446	1.09615	2.768	0	15.5672	1558.1
64	159	7.1759	1.07622	2.768	0	15.5672	1558.1
65	159	7.22734	1.05629	2.768	0	15.5672	1558.1
66	159	7.27878	1.03636	2.768	0	15.5672	1558.1
67	159	7.33022	1.01643	2.768	0	15.5672	1558.1
68	159	7.38166	0.996499	2.768	0	15.5672	1558.1
69	159	7.4331	0.976569	2.768	0	15.5672	1558.1
70	159	7.48454	0.956639	2.768	0	15.5672	1558.1
71	159	7.53598	0.936709	2.768	0	15.5672	1558.1
72	159	7.58743	0.916779	2.768	0	15.5672	1558.1
73	159	7.63887	0.896849	2.768	0	15.5672	1558.1
74	159	7.69031	0.876919	2.768	0	15.5672	1558.1

0	160	5.02851	1.92151	2.60324	3.77193	20.542	1660
1	160	5.03841	1.91814	2.60497	3.73395	20.482	1658.89
2	160	5.06872	1.90778	2.61026	3.61821	20.3006	1655.52
3	160	5.09883	1.89744	2.61546	3.50409	20.1235	1652.21
4	160	5.1289	1.88708	2.62061	3.39073	19.9496	1648.94
5	160	5.16819	1.87349	2.62727	3.24395	19.727	1644.72
6	160	5.19808	1.8631	2.63229	3.13313	19.5611	1641.55
7	160	5.22783	1.85273	2.63723	3.02368	19.3989	1638.43
8	160	5.2575	1.84234	2.64212	2.91528	19.2399	1635.35
9	160	5.28706	1.83196	2.64694	2.80819	19.0845	1632.32
10	160	5.33622	1.8146	2.65484	2.63193	18.8321	1627.37
11	160	5.36558	1.80419	2.6595	2.5279	18.6852	1624.46
12	160	5.39487	1.79377	2.66409	2.42499	18.5413	1621.59
13	160	5.42403	1.78335	2.6686	2.32351	18.4008	1618.78
