i	j	x,in	r,in	mach	theta	pres,psi	temp,R	Density,slug/ft3	massflow
41	153	5.63905	1.43144	2.74274	0.61302	16.2426	1573.29	0.000563863	5.03189
42	153	5.66445	1.4218	2.74559	0.545027	16.1648	1571.56	0.000561779	4.96092
43	153	5.68962	1.41222	2.74833	0.479535	16.0905	1569.91	0.000559786	4.89132
44	153	5.72079	1.40032	2.75159	0.401356	16.0026	1567.95	0.000557426	4.80613
45	153	5.74537	1.39092	2.75404	0.342126	15.9367	1566.47	0.000555653	4.73971
46	153	5.76961	1.38163	2.75636	0.286044	15.8748	1565.08	0.000553987	4.67487
47	153	5.79349	1.37246	2.75853	0.233281	15.817	1563.77	0.000552429	4.61163
48	153	5.81695	1.36344	2.76054	0.184113	15.7635	1562.57	0.000550988	4.55009
49	153	5.83992	1.35459	2.76239	0.138818	15.7146	1561.46	0.000549669	4.49036
50	153	5.86235	1.34594	2.76406	0.0977675	15.6706	1560.46	0.000548481	4.43257
51	153	5.89888	1.33182	2.76642	0.0392504	15.6084	1559.04	0.000546802	4.33951
52	153	5.91923	1.32394	2.7675	0.0125747	15.5804	1558.4	0.000546042	4.28821
53	153	5.93704	1.31704	2.768	0	15.5672	1558.1	0.000545686	4.24361
54	153	5.94134	1.31538	2.768	0	15.5672	1558.1	0.000545686	4.23289
55	153	5.99278	1.29545	2.768	0	15.5672	1558.1	0.000545686	4.10559
56	153	6.04422	1.27552	2.768	0	15.5672	1558.1	0.000545686	3.98024
57	153	6.09566	1.25559	2.768	0	15.5672	1558.1	0.000545686	3.85682
58	153	6.1471	1.23566	2.768	0	15.5672	1558.1	0.000545686	3.73536
59	153	6.19854	1.21573	2.768	0	15.5672	1558.1	0.000545686	3.61583
60	153	6.24998	1.1958	2.768	0	15.5672	1558.1	0.000545686	3.49825
61	153	6.30142	1.17587	2.768	0	15.5672	1558.1	0.000545686	3.38262
62	153	6.35286	1.15594	2.768	0	15.5672	1558.1	0.000545686	3.26892
63	153	6.4043	1.13601	2.768	0	15.5672	1558.1	0.000545686	3.15717
64	153	6.45574	1.11608	2.768	0	15.5672	1558.1	0.000545686	3.04737
65	153	6.50718	1.09615	2.768	0	15.5672	1558.1	0.000545686	2.93951
66	153	6.55862	1.07622	2.768	0	15.5672	1558.1	0.000545686	2.83359
67	153	6.61006	1.05629	2.768	0	15.5672	1558.1	0.000545686	2.72961
68	153	6.6615	1.03636	2.768	0	15.5672	1558.1	0.000545686	2.62758
69	153	6.71294	1.01643	2.768	0	15.5672	1558.1	0.000545686	2.52749
70	153	6.76438	0.996499	2.768	0	15.5672	1558.1	0.000545686	2.42934
71	153	6.81582	0.976569	2.768	0	15.5672	1558.1	0.000545686	2.33314
72	153	6.86726	0.956639	2.768	0	15.5672	1558.1	0.000545686	2.23888
73	153	6.9187	0.936709	2.768	0	15.5672	1558.1	0.000545686	2.14657
74	153	6.97014	0.916779	2.768	0	15.5672	1558.1	0.000545686	2.0562
75	153	7.02158	0.896849	2.768	0	15.5672	1558.1	0.000545686	1.96777
76	153	7.07302	0.876919	2.768	0	15.5672	1558.1	0.000545686	1.88128
77	153	7.12446	0.856989	2.768	0	15.5672	1558.1	0.000545686	1.79674
78	153	7.1759	0.837059	2.768	0	15.5672	1558.1	0.000545686	1.71414
79	153	7.22734	0.817129	2.768	0	15.5672	1558.1	0.000545686	1.63349
80	153	7.27878	0.797199	2.768	0	15.5672	1558.1	0.000545686	1.55478
81	153	7.33022	0.777269	2.768	0	15.5672	1558.1	0.000545686	1.47801
82	153	7.38166	0.757339	2.768	0	15.5672	1558.1	0.000545686	1.40319
83	153	7.4331	0.737409	2.768	0	15.5672	1558.1	0.000545686	1.33031
84	153	7.48454	0.717479	2.768	0	15.5672	1558.1	0.000545686	1.25937
85	153	7.53598	0.697549	2.768	0	15.5672	1558.1	0.000545686	1.19038
86	153	7.58743	0.677619	2.768	0	15.5672	1558.1	0.000545686	1.12333
87	153	7.63887	0.657689	2.768	0	15.5672	1558.1	0.000545686	1.05822
88	153	7.69031	0.637759	2.768	0	15.5672	1558.1	0.000545686	0.995059
89	153	7.74175	0.617829	2.768	0	15.5672	1558.1	0.000545686	0.933839
90	153	7.79319	0.597899	2.768	0	15.5672	1558.1	0.000545686	0.874563
91	153	7.84463	0.577969	2.768	0	15.5672	1558.1	0.000545686	0.817231
92	153	7.89607	0.558039	2.768	0	15.5672	1558.1	0.000545686	0.761842
93	153	7.94751	0.538109	2.768	0	15.5672	1558.1	0.000545686	0.708396
94	153	7.99895	0.518179	2.768	0	15.5672	1558.1	0.000545686	0.656894
95	153	8.05039	0.498249	2.768	0	15.5672	1558.1	0.000545686	0.607336
96	153	8.10183	0.478319	2.768	0	15.5672	1558.1	0.000545686	0.559721
97	153	8.15327	0.458389	2.768	0	15.5672	1558.1	0.000545686	0.514049
98	153	8.20471	0.438459	2.768	0	15.5672	1558.1	0.000545686	0.470321
99	153	8.25615	0.41853	2.768	0	15.5672	1558.1	0.000545686	0.428536
100	153	8.30759	0.3986	2.768	0	15.5672	1558.1	0.000545686	0.388695
101	153	8.35903	0.37867	2.768	0	15.5672	1558.1	0.000545686	0.350797
102	153	8.41047	0.35874	2.768	0	15.5672	1558.1	0.000545686	0.314843
103	153	8.46191	0.33881	2.768	0	15.5672	1558.1	0.000545686	0.280832
104	153	8.51335	0.31888	2.768	0	15.5672	1558.1	0.000545686	0.248765
105	153	8.56479	0.29895	2.768	0	15.5672	1558.1	0.000545686	0.218641
106	153	8.61623	0.27902	2.768	0	15.5672	1558.1	0.000545686	0.19046
107	153	8.66767	0.25909	2.768	0	15.5672	1558.1	0.000545686	0.164224
108	153	8.71911	0.23916	2.768	0	15.5672	1558.1	0.000545686	0.13993
109	153	8.77055	0.21923	2.768	0	15.5672	1558.1	0.000545686	0.11758
110	153	8.82199	0.1993	2.768	0	15.5672	1558.1	0.000545686	0.0971737
111	153	8.87343	0.17937	2.768	0	15.5672	1558.1	0.000545686	0.0787107
112	153	8.92487	0.15944	2.768	0	15.5672	1558.1	0.000545686	0.0621912
113	153	8.97631	0.13951	2.768	0	15.5672	1558.1	0.000545686	0.0476151
114	153	9.02775	0.11958	2.768	0	15.5672	1558.1	0.000545686	0.0349825
115	153	9.07919	0.0996499	2.768	0	15.5672	1558.1	0.000545686	0.0242934
116	153	9.13063	0.0797199	2.768	0	15.5672	1558.1	0.000545686	0.0155478
117	153	9.18207	0.0597899	2.768	0	15.5672	1558.1	0.000545686	0.00874563
118	153	9.23351	0.03986	2.768	0	15.5672	1558.1	0.000545686	0.00388695
119	153	9.28495	0.01993	2.768	0	15.5672	1558.1	0.000545686	0.000971737
120	153	9.33639	0	2.768	0	15.5672	1558.1	0.000545686	0

0	154	4.48143	1.87954	2.54452	5.02734	22.6774	1697.93	0.000729458	9.71737
1	154	4.48266	1.87914	2.54476	5.0221	22.668	1697.77	0.000729225	9.71138
2	154	4.51294	1.86921	2.55079	4.89326	22.4392	1693.84	0.00072354	9.56476
3	154	4.54289	1.85935	2.5567	4.76668	22.217	1689.99	0.000718005	9.42172
4	154	4.59199	1.8431	2.56631	4.56018	21.8601	1683.75	0.00070909	9.19148
5	154	4.62169	1.83321	2.57207	4.43622	21.6491	1680.03	0.000703803	9.05468
6	154	4.65136	1.8233	2.57779	4.31287	21.4415	1676.33	0.000698591	8.91984
7	154	4.68081	1.81342	2.58342	4.19124	21.2392	1672.71	0.000693498	8.78779
8	154	4.7387	1.79388	2.59438	3.95392	20.8509	1665.67	0.000683698	8.53338
9	154	4.7679	1.78397	2.59983	3.83533	20.6601	1662.18	0.000678865	8.40757
10	154	4.79708	1.77402	2.60525	3.71742	20.4725	1658.72	0.000674105	8.28351
11	154	4.82607	1.7641	2.61058	3.60111	20.2895	1655.32	0.00066945	8.16185
12	154	4.85504	1.75415	2.61587	3.48555	20.1097	1651.95	0.000664867	8.0419
13	154	4.89288	1.7411	2.6227	3.33585	19.8796	1647.62	0.00065899	7.88756
14	154	4.92167	1.73112	2.62785	3.22278	19.708	1644.36	0.000654596	7.77187
15	154	4.95034	1.72115	2.63292	3.11106	19.5402	1641.15	0.000650293	7.65817
16	154	4.97894	1.71117	2.63794	3.00038	19.3758	1637.98	0.000646067	7.54619
17	154	5.00743	1.70119	2.64289	2.89099	19.215	1634.87	0.000641927	7.43607
18	154	5.05484	1.68449	2.65101	2.71086	18.9539	1629.77	0.000635187	7.25594
19	154	5.08315	1.67448	2.6558	2.60448	18.8019	1626.77	0.000631252	7.15016
20	154	5.1114	1.66445	2.66052	2.49921	18.653	1623.82	0.000627392	7.04595
21	154	5.13954	1.65442	2.66517	2.39534	18.5076	1620.92	0.000623616	6.94346
22	154	5.16761	1.64439	2.66975	2.29266	18.3653	1618.06	0.000619914	6.8425
23	154	5.19557	1.63435	2.67426	2.19137	18.2264	1615.26	0.000616293	6.74317
24	154	5.22459	1.62391	2.67888	2.08734	18.0852	1612.39	0.000612606	6.64141
25	154	5.25243	1.61385	2.68325	1.98856	17.9525	1609.68	0.000609134	6.54498
26	154	5.28018	1.60379	2.68756	1.89117	17.823	1607.02	0.00060574	6.45005
27	154	5.30783	1.59374	2.69178	1.79524	17.6966	1604.41	0.000602425	6.35661
28	154	5.33538	1.58369	2.69593	1.70077	17.5734	1601.85	0.000599186	6.26463
29	154	5.36282	1.57364	2.70001	1.60781	17.4534	1599.34	0.000596026	6.1741
30	154	5.4018	1.55933	2.70568	1.47786	17.2875	1595.86	0.000591652	6.0474
31	154	5.42903	1.54928	2.70956	1.38856	17.1749	1593.48	0.000588675	5.96014
32	154	5.45616	1.53925	2.71337	1.30091	17.0654	1591.15	0.000585777	5.87427
33	154	5.48314	1.52924	2.71708	1.21502	16.9591	1588.88	0.00058296	5.78982
34	154	5.51	1.51925	2.7207	1.1309	16.8559	1586.67	0.000580222	5.70674
35	154	5.53672	1.50928	2.72424	1.04863	16.756	1584.51	0.000577566	5.62505
36	154	5.58525	1.4911	2.73047	0.903015	16.5814	1580.73	0.000572917	5.47906
37	154	5.61156	1.48121	2.73373	0.826253	16.4905	1578.74	0.000570493	5.40115
38	154	5.63773	1.47135	2.7369	0.7515	16.4028	1576.82	0.000568151	5.32453
39	154	5.66367	1.46154	2.73996	0.679142	16.3187	1574.97	0.000565901	5.24941
40	154	5.68943	1.45178	2.74291	0.609008	16.2378	1573.18	0.000563736	5.17563
41	154	5.71494	1.4421	2.74575	0.541421	16.1606	1571.47	0.000561666	5.10332
42	154	5.74022	1.43247	2.74847	0.476328	16.0868	1569.83	0.000559686	5.03242
43	154	5.77153	1.42053	2.7517	0.398635	15.9995	1567.88	0.000557343	4.94565
44	154	5.79621	1.41108	2.75414	0.339781	15.9341	1566.41	0.000555582	4.878
45	154	5.82056	1.40176	2.75644	0.284062	15.8726	1565.03	0.000553927	4.81196
46	154	5.84452	1.39255	2.7586	0.231647	15.8151	1563.73	0.00055238	4.74755
47	154	5.86806	1.3835	2.7606	0.18281	15.7621	1562.53	0.000550949	4.68489
48	154	5.89112	1.37462	2.76243	0.137826	15.7135	1561.43	0.00054964	4.62407
49	154	5.91362	1.36593	2.76409	0.0970611	15.6698	1560.44	0.000548461	4.56524
50	154	5.95025	1.35178	2.76644	0.0389619	15.6081	1559.03	0.000546793	4.47053
51	154	5.97065	1.34388	2.7675	0.0124814	15.5803	1558.4	0.00054604	4.41834
52	154	5.98848	1.33697	2.768	0	15.5672	1558.1	0.000545686	4.37302
53	154	5.99278	1.33531	2.768	0	15.5672	1558.1	0.000545686	4.36213
54	154	6.04422	1.31538	2.768	0	15.5672	1558.1	0.000545686	4.23289
55	154	6.09566	1.29545	2.768	0	15.5672	1558.1	0.000545686	4.10559
56	154	6.1471	1.27552	2.768	0	15.5672	1558.1	0.000545686	3.98024
57	154	6.19854	1.25559	2.768	0	15.5672	1558.1	0.000545686	3.85682
58	154	6.24998	1.23566	2.768	0	15.5672	1558.1	0.000545686	3.73536
59	154	6.30142	1.21573	2.768	0	15.5672	1558.1	0.000545686	3.61583
60	154	6.35286	1.1958	2.768	0	15.5672	1558.1	0.000545686	3.49825
61	154	6.4043	1.17587	2.768	0	15.5672	1558.1	0.000545686	3.38262
62	154	6.45574	1.15594	2.768	0	15.5672	1558.1	0.000545686	3.26892
63	154	6.50718	1.13601	2.768	0	15.5672	1558.1	0.000545686	3.15717
64	154	6.55862	1.11608	2.768	0	15.5672	1558.1	0.000545686	3.04737
65	154	6.61006	1.09615	2.768	0	15.5672	1558.1	0.000545686	2.93951
66	154	6.6615	1.07622	2.768	0	15.5672	1558.1	0.000545686	2.83359
67	154	6.71294	1.05629	2.768	0	15.5672	1558.1	0.000545686	2.72961
68	154	6.76438	1.03636	2.768	0	15.5672	1558.1	0.000545686	2.62758
69	154	6.81582	1.01643	2.768	0	15.5672	1558.1	0.000545686	2.52749
70	154	6.86726	0.996499	2.768	0	15.5672	1558.1	0.000545686	2.42934
71	154	6.9187	0.976569	2.768	0	15.5672	1558.1	0.000545686	2.33314
72	154	6.97014	0.956639	2.768	0	15.5672	1558.1	0.000545686	2.23888
73	154	7.02158	0.936709	2.768	0	15.5672	1558.1	0.000545686	2.14657
74	154	7.07302	0.916779	2.768	0	15.5672	1558.1	0.000545686	2.0562
75	154	7.12446	0.896849	2.768	0	15.5672	1558.1	0.000545686	1.96777
76	154	7.1759	0.876919	2.768	0	15.5672	1558.1	0.000545686	1.88128
77	154	7.22734	0.856989	2.768	0	15.5672	1558.1	0.000545686	1.79674
78	154	7.27878	0.837059	2.768	0	15.5672	1558.1	0.000545686	1.71414
79	154	7.33022	0.817129	2.768	0	15.5672	1558.1	0.000545686	1.63349
80	154	7.38166	0.797199	2.768	0	15.5672	1558.1	0.000545686	1.55478
81	154	7.4331	0.777269	2.768	0	15.5672	1558.1	0.000545686	1.47801
82	154	7.48454	0.757339	2.768	0	15.5672	1558.1	0.000545686	1.40319
83	154	7.53598	0.737409	2.768	0	15.5672	1558.1	0.000545686	1.33031
84	154	7.58743	0.717479	2.768	0	15.5672	1558.1	0.000545686	1.25937
85	154	7.63887	0.697549	2.768	0	15.5672	1558.1	0.000545686	1.19038
86	154	7.69031	0.677619	2.768	0	15.5672	1558.1	0.000545686	1.12333
87	154	7.74175	0.657689	2.768	0	15.5672	1558.1	0.000545686	1.05822
88	154	7.79319	0.637759	2.768	0	15.5672	1558.1	0.000545686	0.995059
89	154	7.84463	0.617829	2.768	0	15.5672	1558.1	0.000545686	0.933839
90	154	7.89607	0.597899	2.768	0	15.5672	1558.1	0.000545686	0.874563
91	154	7.94751	0.577969	2.768	0	15.5672	1558.1	0.000545686	0.817231
92	154	7.99895	0.558039	2.768	0	15.5672	1558.1	0.000545686	0.761842
93	154	8.05039	0.538109	2.768	0	15.5672	1558.1	0.000545686	0.708396
94	154	8.10183	0.518179	2.768	0	15.5672	1558.1	0.000545686	0.656894
95	154	8.15327	0.498249	2.768	0	15.5672	1558.1	0.000545686	0.607336
96	154	8.20471	0.478319	2.768	0	15.5672	1558.1	0.000545686	0.559721
97	154	8.25615	0.458389	2.768	0	15.5672	1558.1	0.000545686	0.514049
98	154	8.30759	0.438459	2.768	0	15.5672	1558.1	0.000545686	0.470321
99	154	8.35903	0.41853	2.768	0	15.5672	1558.1	0.000545686	0.428536
100	154	8.41047	0.3986	2.768	0	15.5672	1558.1	0.000545686	0.388695
101	154	8.46191	0.37867	2.768	0	15.5672	1558.1	0.000545686	0.350797
102	154	8.51335	0.35874	2.768	0	15.5672	1558.1	0.000545686	0.314843
103	154	8.56479	0.33881	2.768	0	15.5672	1558.1	0.000545686	0.280832
104	154	8.61623	0.31888	2.768	0	15.5672	1558.1	0.000545686	0.248765
105	154	8.66767	0.29895	2.768	0	15.5672	1558.1	0.000545686	0.218641
106	154	8.71911	0.27902	2.768	0	15.5672	1558.1	0.000545686	0.19046
107	154	8.77055	0.25909	2.768	0	15.5672	1558.1	0.000545686	0.164224
108	154	8.82199	0.23916	2.768	0	15.5672	1558.1	0.000545686	0.13993
109	154	8.87343	0.21923	2.768	0	15.5672	1558.1	0.000545686	0.11758
110	154	8.92487	0.1993	2.768	0	15.5672	1558.1	0.000545686	0.0971737
111	154	8.97631	0.17937	2.768	0	15.5672	1558.1	0.000545686	0.0787107
112	154	9.02775	0.15944	2.768	0	15.5672	1558.1	0.000545686	0.0621912
113	154	9.07919	0.13951	2.768	0	15.5672	1558.1	0.000545686	0.0476151
114	154	9.13063	0.11958	2.768	0	15.5672	1558.1	0.000545686	0.0349825
115	154	9.18207	0.0996499	2.768	0	15.5672	1558.1	0.000545686	0.0242934
116	154	9.23351	0.0797199	2.768	0	15.5672	1558.1	0.000545686	0.0155478
117	154	9.28495	0.0597899	2.768	0	15.5672	1558.1	0.000545686	0.00874563
118	154	9.33639	0.03986	2.768	0	15.5672	1558.1	0.000545686	0.00388695
119	154	9.38784	0.01993	2.768	0	15.5672	1558.1	0.000545686	0.000971737
120	154	9.43928	0	2.768	0	15.5672	1558.1	0.000545686	0

0	155	4.57126	1.88727	2.5548	4.80991	22.2879	1691.23	0.000719772	9.71737
1	155	4.58642	1.88228	2.55776	4.74644	22.177	1689.3	0.000717009	9.64451
2	155	4.63584	1.86591	2.56734	4.54051	21.8222	1683.09	0.000708141	9.41022
3	155	4.66574	1.85595	2.57308	4.4169	21.6123	1679.38	0.000702881	9.27101
4	155	4.69561	1.84597	2.57878	4.2939	21.406	1675.7	0.000697697	9.13379
5	155	4.72526	1.83601	2.58438	4.17262	21.2048	1672.09	0.000692632	8.9994
6	155	4.78352	1.81634	2.59529	3.93602	20.8187	1665.08	0.000682883	8.74048
7	155	4.81292	1.80635	2.60073	3.81779	20.629	1661.6	0.000678076	8.61242
8	155	4.84228	1.79634	2.60612	3.70026	20.4425	1658.16	0.000673341	8.48615
9	155	4.87146	1.78635	2.61143	3.58432	20.2605	1654.78	0.000668711	8.36231
10	155	4.90062	1.77633	2.61669	3.46914	20.0817	1651.43	0.000664153	8.24021
11	155	4.9387	1.76319	2.6235	3.31994	19.8529	1647.11	0.000658308	8.08309
12	155	4.96768	1.75314	2.62862	3.20725	19.6823	1643.87	0.000653939	7.96531
13	155	4.99652	1.74311	2.63368	3.09592	19.5155	1640.67	0.000649659	7.84957
14	155	5.02531	1.73305	2.63867	2.98563	19.352	1637.52	0.000645456	7.73556
15	155	5.05398	1.723	2.6436	2.87664	19.1922	1634.42	0.000641339	7.62344
16	155	5.10168	1.7062	2.65168	2.69717	18.9326	1629.35	0.000634637	7.44003
17	155	5.13017	1.69612	2.65644	2.59119	18.7815	1626.37	0.000630724	7.33233
18	155	5.1586	1.68602	2.66114	2.48633	18.6335	1623.43	0.000626885	7.22621
19	155	5.18691	1.67593	2.66577	2.38287	18.4889	1620.54	0.00062313	7.12186
20	155	5.21515	1.66583	2.67033	2.2806	18.3475	1617.7	0.000619449	7.01904
21	155	5.24328	1.65573	2.67481	2.17973	18.2094	1614.91	0.000615849	6.91789
22	155	5.27246	1.64522	2.67941	2.07612	18.069	1612.06	0.000612183	6.81427
23	155	5.30047	1.6351	2.68376	1.97777	17.9371	1609.36	0.000608732	6.71606
24	155	5.32838	1.62498	2.68804	1.8808	17.8084	1606.72	0.000605358	6.61938
25	155	5.35619	1.61487	2.69225	1.78529	17.6828	1604.12	0.000602061	6.52422
26	155	5.3839	1.60475	2.69638	1.69124	17.5603	1601.58	0.000598842	6.43054
27	155	5.4115	1.59465	2.70043	1.5987	17.441	1599.09	0.0005957	6.33834
28	155	5.4507	1.58024	2.70607	1.46936	17.2762	1595.62	0.000591352	6.20929
29	155	5.47808	1.57014	2.70993	1.3805	17.1643	1593.25	0.000588394	6.12042
30	155	5.50535	1.56006	2.71371	1.29327	17.0554	1590.94	0.000585513	6.03295
31	155	5.53249	1.54999	2.7174	1.20781	16.9498	1588.68	0.000582713	5.94694
32	155	5.55949	1.53994	2.72101	1.12411	16.8473	1586.48	0.000579993	5.86232
33	155	5.58635	1.52992	2.72452	1.04227	16.748	1584.34	0.000577353	5.77912
34	155	5.63512	1.51164	2.73071	0.897431	16.5745	1580.58	0.000572734	5.63042
35	155	5.66157	1.5017	2.73396	0.821087	16.4842	1578.61	0.000570325	5.55106
36	155	5.68787	1.49178	2.73711	0.746751	16.3971	1576.7	0.000567998	5.47302
37	155	5.71393	1.48193	2.74015	0.674803	16.3135	1574.86	0.000565762	5.39651
38	155	5.73981	1.47213	2.74308	0.605075	16.2332	1573.08	0.000563612	5.32136
39	155	5.76544	1.46239	2.7459	0.537886	16.1564	1571.38	0.000561555	5.24773
40	155	5.79083	1.45272	2.74861	0.473184	16.0831	1569.75	0.000559589	5.17552
41	155	5.82227	1.44073	2.75182	0.395968	15.9965	1567.81	0.000557261	5.08715
42	155	5.84706	1.43125	2.75424	0.337484	15.9315	1566.35	0.000555512	5.01827
43	155	5.8715	1.42188	2.75653	0.282121	15.8704	1564.98	0.000553868	4.95102
44	155	5.89556	1.41264	2.75867	0.230048	15.8134	1563.69	0.000552333	4.88544
45	155	5.91918	1.40355	2.76065	0.181534	15.7607	1562.5	0.000550912	4.82165
46	155	5.94232	1.39464	2.76247	0.136854	15.7125	1561.41	0.000549611	4.75974
47	155	5.96489	1.38593	2.76412	0.0963698	15.6691	1560.42	0.000548441	4.69987
48	155	6.00162	1.37173	2.76645	0.0386797	15.6078	1559.03	0.000546785	4.6035
49	155	6.02207	1.36382	2.7675	0.0123902	15.5802	1558.39	0.000546037	4.55042
50	155	6.03992	1.3569	2.768	0	15.5672	1558.1	0.000545686	4.50436
51	155	6.04422	1.35524	2.768	0	15.5672	1558.1	0.000545686	4.49331
52	155	6.09566	1.33531	2.768	0	15.5672	1558.1	0.000545686	4.36213
53	155	6.1471	1.31538	2.768	0	15.5672	1558.1	0.000545686	4.23289
54	155	6.19854	1.29545	2.768	0	15.5672	1558.1	0.000545686	4.10559
55	155	6.24998	1.27552	2.768	0	15.5672	1558.1	0.000545686	3.98024
56	155	6.30142	1.25559	2.768	0	15.5672	1558.1	0.000545686	3.85682
57	155	6.35286	1.23566	2.768	0	15.5672	1558.1	0.000545686	3.73536
58	155	6.4043	1.21573	2.768	0	15.5672	1558.1	0.000545686	3.61583
59	155	6.45574	1.1958	2.768	0	15.5672	1558.1	0.000545686	3.49825
60	155	6.50718	1.17587	2.768	0	15.5672	1558.1	0.000545686	3.38262
61	155	6.55862	1.15594	2.768	0	15.5672	1558.1	0.000545686	3.26892
62	155	6.61006	1.13601	2.768	0	15.5672	1558.1	0.000545686	3.15717
63	155	6.6615	1.11608	2.768	0	15.5672	1558.1	0.000545686	3.04737
64	155	6.71294	1.09615	2.768	0	15.5672	1558.1	0.000545686	2.93951
65	155	6.76438	1.07622	2.768	0	15.5672	1558.1	0.000545686	2.83359
66	155	6.81582	1.05629	2.768	0	15.5672	1558.1	0.000545686	2.72961
67	155	6.86726	1.03636	2.768	0	15.5672	1558.1	0.000545686	2.62758
68	155	6.9187	1.01643	2.768	0	15.5672	1558.1	0.000545686	2.52749
69	155	6.97014	0.996499	2.768	0	15.5672	1558.1	0.000545686	2.42934
70	155	7.02158	0.976569	2.768	0	15.5672	1558.1	0.000545686	2.33314
71	155	7.07302	0.956639	2.768	0	15.5672	1558.1	0.000545686	2.23888
72	155	7.12446	0.936709	2.768	0	15.5672	1558.1	0.000545686	2.14657
73	155	7.1759	0.916779	2.768	0	15.5672	1558.1	0.000545686	2.0562
74	155	7.22734	0.896849	2.768	0	15.5672	1558.1	0.000545686	1.96777
75	155	7.27878	0.876919	2.768	0	15.5672	1558.1	0.000545686	1.88128
76	155	7.33022	0.856989	2.768	0	15.5672	1558.1	0.000545686	1.79674
77	155	7.38166	0.837059	2.768	0	15.5672	1558.1	0.000545686	1.71414
78	155	7.4331	0.817129	2.768	0	15.5672	1558.1	0.000545686	1.63349
79	155	7.48454	0.797199	2.768	0	15.5672	1558.1	0.000545686	1.55478
80	155	7.53598	0.777269	2.768	0	15.5672	1558.1	0.000545686	1.47801
81	155	7.58743	0.757339	2.768	0	15.5672	1558.1	0.000545686	1.40319
82	155	7.63887	0.737409	2.768	0	15.5672	1558.1	0.000545686	1.33031
83	155	7.69031	0.717479	2.768	0	15.5672	1558.1	0.000545686	1.25937
84	155	7.74175	0.697549	2.768	0	15.5672	1558.1	0.000545686	1.19038
85	155	7.79319	0.677619	2.768	0	15.5672	1558.1	0.000545686	1.12333
86	155	7.84463	0.657689	2.768	0	15.5672	1558.1	0.000545686	1.05822
87	155	7.89607	0.637759	2.768	0	15.5672	1558.1	0.000545686	0.995059
88	155	7.94751	0.617829	2.768	0	15.5672	1558.1	0.000545686	0.933839
89	155	7.99895	0.597899	2.768	0	15.5672	1558.1	0.000545686	0.874563
90	155	8.05039	0.577969	2.768	0	15.5672	1558.1	0.000545686	0.817231
91	155	8.10183	0.558039	2.768	0	15.5672	1558.1	0.000545686	0.761842
92	155	8.15327	0.538109	2.768	0	15.5672	1558.1	0.000545686	0.708396
93	155	8.20471	0.518179	2.768	0	15.5672	1558.1	0.000545686	0.656894
94	155	8.25615	0.498249	2.768	0	15.5672	1558.1	0.000545686	0.607336
95	155	8.30759	0.478319	2.768	0	15.5672	1558.1	0.000545686	0.559721
96	155	8.35903	0.458389	2.768	0	15.5672	1558.1	0.000545686	0.514049
97	155	8.41047	0.438459	2.768	0	15.5672	1558.1	0.000545686	0.470321
98	155	8.46191	0.41853	2.768	0	15.5672	1558.1	0.000545686	0.428536
99	155	8.51335	0.3986	2.768	0	15.5672	1558.1	0.000545686	0.388695
100	155	8.56479	0.37867	2.768	0	15.5672	1558.1	0.000545686	0.350797
101	155	8.61623	0.35874	2.768	0	15.5672	1558.1	0.000545686	0.314843
102	155	8.66767	0.33881	2.768	0	15.5672	1558.1	0.000545686	0.280832
103	155	8.71911	0.31888	2.768	0	15.5672	1558.1	0.000545686	0.248765
104	155	8.77055	0.29895	2.768	0	15.5672	1558.1	0.000545686	0.218641
105	155	8.82199	0.27902	2.768	0	15.5672	1558.1	0.000545686	0.19046
106	155	8.87343	0.25909	2.768	0	15.5672	1558.1	0.000545686	0.164224
